line_number,speaker,text,act,scene,scene_id,act_scene,neg,neu,pos,compound,vader_label,rolling_compound,rolling_intensity,rolling_volatility,weighted_compound,rolling_weighted,is_pos,is_neg,roll_pos_minus_neg,diff_vs_play_w21,diff_vs_play_w11,volatility
1715,Macduff's Son,Who must hang them?,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,-0.11292727272727272,0.16848000000000002,0.33415028355516924,0.0,-0.10004882545454544,0,0,-0.1818181818181818,-0.06274155844155849,-0.09762727272727267,
1716,Lady Macduff,"Why, the honest men.",4,2,19,"Act 4, Scene 2",0.0,0.476,0.524,0.5106,pos,-8.18181818181728e-05,0.13482,0.22167681881513904,0.26071236000000003,-0.007319417272727252,1,0,0.09090909090909088,0.04041818181818178,0.015218181818181875,
1717,Macduff's Son,"Then the liars and swearers are fools, for there",4,2,19,"Act 4, Scene 2",0.485,0.515,0.0,-0.765,neg,-0.11292727272727272,0.16848000000000002,0.33415028355516924,-0.585225,-0.10004882545454544,0,1,-0.1818181818181818,-0.10978441558441562,-0.021245454545454512,
1718,Macduff's Son,are liars and swearers enough to beat the honest,4,2,19,"Act 4, Scene 2",0.248,0.511,0.241,-0.0258,neu,-0.1673181818181818,0.3262,0.4358309534670524,-0.00066564,-0.13259090636363638,0,0,-0.2727272727272727,-0.13038484848484852,-0.11567272727272722,
1719,Macduff's Son,men and hang up them.,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,-0.2282727272727273,0.41428000000000004,0.5482410893028723,0.0,-0.17346092909090907,0,0,-0.36363636363636365,-0.191339393939394,-0.1813181818181818,
1720,Lady Macduff,"Now God help thee, poor monkey! But",4,2,19,"Act 4, Scene 2",0.21,0.411,0.379,0.1635,pos,-0.04938181818181817,0.23991999999999997,0.37389118336756755,0.026732250000000003,-0.03405480727272725,1,0,0.0,-0.030629437229437263,0.0453454545454546,
1721,Lady Macduff,how wilt thou do for a father?,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,0.02536363636363637,0.23991999999999997,0.37389118336756755,0.0,-0.0031708618181818023,0,0,0.18181818181818182,0.0765350649350649,0.06328181818181823,
1722,Macduff's Son,"If he were dead, you’d weep for him. If you would",4,2,19,"Act 4, Scene 2",0.471,0.529,0.0,-0.8402,neg,-0.2282727272727273,0.26128,0.46484587983545683,-0.7059360399999999,-0.17346092909090907,0,1,-0.36363636363636365,-0.13945367965367972,-0.21525454545454542,
1723,Macduff's Son,"not, it were a good sign that I should quickly have a",4,2,19,"Act 4, Scene 2",0.0,0.791,0.209,0.4404,pos,-0.19465454545454544,0.37578000000000006,0.514443963906663,0.19395216,-0.16401422,1,0,-0.18181818181818182,-0.13014978354978357,-0.1866727272727272,
1724,Macduff's Son,new father.,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,-0.21412,0.5098800000000001,0.536324563114538,0.0,-0.180415642,0,0,-0.2,-0.15207238095238101,-0.20848363636363632,
1725,Lady Macduff,"Poor prattler, how thou talk’st!",4,2,19,"Act 4, Scene 2",0.459,0.541,0.0,-0.5255,neg,-0.032536363636363634,0.18426,0.2972714971200569,-0.27615025,-0.040047371818181805,0,1,0.09090909090909094,0.04360649350649346,-0.026899999999999948,
1726,Messenger,"Bless you, fair dame. I am not to you known,",4,2,19,"Act 4, Scene 2",0.0,0.611,0.389,0.6249,pos,0.00588181818181819,0.54646,0.6863149532102589,0.39050001,0.008823960909090912,1,0,0.0,0.08202467532467529,0.08827272727272734,
1727,Messenger,Though in your state of honor I am perfect.,4,2,19,"Act 4, Scene 2",0.0,0.504,0.496,0.7845,pos,-0.06599090909090909,0.42379999999999995,0.5940388059714617,0.6154402499999999,-0.04799861727272726,1,0,-0.09090909090909094,0.02340432900432897,0.0882727272727273,
1728,Messenger,I doubt some danger does approach you nearly.,4,2,19,"Act 4, Scene 2",0.496,0.504,0.0,-0.7096,neg,-0.07948181818181818,0.42379999999999995,0.5940388059714617,-0.50353216,-0.06377758454545454,0,1,-0.09090909090909094,-0.0006913419913420343,-0.04801818181818178,
1729,Messenger,"If you will take a homely man’s advice,",4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,-0.07948181818181817,0.43498000000000003,0.6142145569750037,0.0,-0.06377758454545454,0,0,-0.09090909090909094,-0.022891341991342025,-0.007981818181818132,
1730,Messenger,Be not found here. Hence with your little ones!,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,-0.05063636363636363,0.43620000000000003,0.40022398728711905,0.0,-0.037548412727272724,0,0,-0.09090909090909094,0.036282683982683944,0.047772727272727314,
1731,Messenger,To fright you thus methinks I am too savage;,4,2,19,"Act 4, Scene 2",0.444,0.556,0.0,-0.6808,neg,3.6363636363652546e-05,0.3964,0.5395882763737553,-0.46348863999999995,-0.009303434545454544,0,1,0.0,0.08864588744588742,0.05067272727272733,
1732,Messenger,"To do worse to you were fell cruelty,",4,2,19,"Act 4, Scene 2",0.538,0.462,0.0,-0.7906,neg,-0.05677272727272726,0.3964,0.5395882763737553,-0.62504836,-0.04480343545454545,0,1,-0.09090909090909094,0.011312987012986976,0.029554545454545507,
1733,Messenger,Which is too nigh your person. Heaven preserve,4,2,19,"Act 4, Scene 2",0.0,0.68,0.32,0.5106,pos,-0.12809090909090906,0.4556,0.5293760742610116,0.26071236000000003,-0.10075254909090908,1,0,-0.18181818181818182,-0.10001471861471864,0.07885454545454554,
1734,Messenger,you!,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,-0.06358181818181817,0.43091999999999997,0.5665691237616114,0.0,-0.054976898181818175,0,0,-0.09090909090909088,-0.014534199134199177,0.03881818181818186,
1735,Messenger,I dare abide no longer.,4,2,19,"Act 4, Scene 2",0.355,0.645,0.0,-0.296,neg,-0.06358181818181817,0.2728,0.36736436952976276,-0.08761599999999999,-0.054976898181818175,0,1,-0.09090909090909088,-0.023005627705627744,0.09671818181818188,
1736,Lady Macduff,Whither should I fly?,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,-0.020899999999999995,0.26002000000000003,0.3480627745105759,0.0,-0.03855791727272726,0,0,0.18181818181818182,-0.005347619047619085,0.1277636363636364,
1737,Lady Macduff,I have done no harm. But I remember now,4,2,19,"Act 4, Scene 2",0.0,0.806,0.194,0.2323,pos,0.018281818181818187,0.34809999999999997,0.44354655561733314,0.053963290000000004,-0.021670553636363627,1,0,0.2727272727272727,0.06359134199134195,0.06587272727272732,
1738,Lady Macduff,"I am in this earthly world, where to do harm",4,2,19,"Act 4, Scene 2",0.28,0.72,0.0,-0.5423,neg,-0.028136363636363636,0.37038000000000004,0.47337561724279803,-0.29408929,-0.045371677272727264,0,1,0.18181818181818182,0.08302077922077916,-0.052418181818181774,
1739,Lady Macduff,"Is often laudable, to do good sometime",4,2,19,"Act 4, Scene 2",0.0,0.674,0.326,0.4404,pos,-0.026827272727272724,0.39598,0.4835746839941066,0.19395216,-0.044924753636363626,1,0,0.18181818181818182,0.0505393939393939,-0.004690909090909037,
1740,Lady Macduff,"Accounted dangerous folly. Why then, alas,",4,2,19,"Act 4, Scene 2",0.565,0.435,0.0,-0.6369,neg,-0.02682727272727273,0.43572,0.5218626380571807,-0.40564161000000004,-0.04492475363636363,0,1,0.18181818181818182,0.0505393939393939,-0.020863636363636317,
1741,Lady Macduff,Do I put up that womanly defense,4,2,19,"Act 4, Scene 2",0.0,0.8,0.2,0.128,pos,0.023039999999999995,0.32726,0.4403003293207944,0.016384,-0.021802204,1,0,0.3,0.13233523809523803,0.0020945454545455017,
1743,Lady Macduff,What are these faces?,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,-0.00023750000000000854,0.14738,0.17691035017771,0.0,-0.033998166249999996,0,0,0.25,0.023838690476190427,0.05432613636363641,
1744,Murderers,Where is your husband?,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.04839047619047615,0.00526363636363642,
1745,Lady Macduff,I hope in no place so unsanctified,4,2,19,"Act 4, Scene 2",0.218,0.495,0.287,0.1779,pos,0.0772,0.152225,0.2038950771843204,0.03164841,0.0031577085714285763,1,0,0.42857142857142855,0.16475714285714282,0.12250000000000005,
1746,Lady Macduff,Where such as thou mayst find him.,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,0.016666666666666663,0.0593,0.10271061288883428,0.0,-0.028641366666666664,0,0,0.33333333333333337,0.09012857142857139,0.06502121212121217,
1747,Murderers,He’s a traitor.,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.042047619047619014,0.05999090909090914,
1748,Macduff's Son,"Thou liest, thou shag-eared villain!",4,2,19,"Act 4, Scene 2",0.493,0.507,0.0,-0.5983,neg,-0.1529111111111111,0.34184000000000003,0.4648214678777219,-0.3579628900000001,-0.13543682444444446,0,1,-0.1111111111111111,-0.09980158730158734,-0.08266565656565651,
1749,Murderers,"What, you egg?",4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.06018095238095235,0.0702454545454546,
1750,Murderers,Young fry of treachery!,4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.06108095238095235,0.14501818181818188,
1751,Macduff's Son,He has killed,4,2,19,"Act 4, Scene 2",0.692,0.308,0.0,-0.6705,neg,-0.1688,0.3174,0.4266310783334942,-0.44957025,-0.1522832225,0,1,-0.125,-0.13804761904761909,-0.007609090909090871,
1752,Macduff's Son,"me, mother.",4,2,19,"Act 4, Scene 2",0.0,1.0,0.0,0.0,neu,-0.19291428571428573,0.39675000000000005,0.4771003702925972,0.0,-0.1740379685714286,0,0,-0.14285714285714285,-0.17326666666666674,-0.09169610389610386,
1753,Macduff's Son,"Run away, I pray you.",4,2,19,"Act 4, Scene 2",0.0,0.635,0.365,0.3182,pos,-0.08503333333333334,0.3295666666666667,0.5047027474992913,0.10125123999999999,-0.08538829000000003,1,0,0.0,-0.0448619047619048,0.016184848484848538,
1754,Malcolm,Let us seek out some desolate shade and there,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,-0.08031818181818184,0.29666,0.4102216205906267,0.0,-0.07230164272727273,0,0,-0.09090909090909088,-0.040146753246753306,0.029309090909090937,
1755,Malcolm,Weep our sad bosoms empty.,4,3,20,"Act 4, Scene 3",0.811,0.189,0.0,-0.8225,neg,-0.11685454545454549,0.29666,0.4102216205906267,-0.67650625,-0.08698560727272726,0,1,-0.1818181818181818,-0.10020216450216457,-0.04554545454545453,
1756,Macduff,Let us rather,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.11870909090909093,0.31501999999999997,0.3002563687917379,0.0,0.05066010545454546,0,0,0.2727272727272727,0.14383290043290042,0.1900181818181819,
1757,Macduff,"Hold fast the mortal sword and, like good men,",4,3,20,"Act 4, Scene 3",0.0,0.565,0.435,0.6597,pos,0.15154545454545457,0.35439999999999994,0.5146815879745458,0.43520408999999993,0.0625206,1,0,0.36363636363636365,0.17666926406926406,0.12906363636363644,
1758,Macduff,Bestride our downfall’n birthdom. Each new morn,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.15154545454545457,0.35439999999999994,0.5146815879745458,0.0,0.0625206,0,0,0.36363636363636365,0.1361025974025974,0.12906363636363644,
1759,Macduff,"New widows howl, new orphans cry, new sorrows",4,3,20,"Act 4, Scene 3",0.487,0.513,0.0,-0.6908,neg,0.1631818181818182,0.35439999999999994,0.5146815879745458,-0.47720463999999996,0.06401005454545455,0,1,0.4545454545454545,0.11924848484848483,0.1696272727272728,
1760,Macduff,"Strike heaven on the face, that it resounds",4,3,20,"Act 4, Scene 3",0.139,0.556,0.306,0.4215,pos,0.07050909090909094,0.2947,0.4426181220872007,0.17766225,0.016729376363636365,1,0,0.2727272727272727,0.026575757575757565,0.03205454545454553,
1761,Macduff,"As if it felt with Scotland, and yelled out",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.10042727272727275,0.2947,0.4426181220872007,0.0,0.051796477272727286,0,0,0.2727272727272727,0.03141298701298699,-0.012799999999999923,
1762,Macduff,Like syllable of dolor.,4,3,20,"Act 4, Scene 3",0.0,0.545,0.455,0.3612,pos,0.14213636363636367,0.18214000000000002,0.19914617244627156,0.13046544000000002,0.0709326081818182,1,0,0.3636363636363636,0.06773636363636362,0.028909090909090995,
1763,Malcolm,"What I believe, I’ll wail;",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,-0.012500000000000027,0.26327999999999996,0.474037938355149,0.0,-0.013044733636363633,0,0,0.0,-0.08567142857142862,-0.1432,
1764,Malcolm,"What know, believe; and what I can redress,",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,-0.012500000000000027,0.26327999999999996,0.474037938355149,0.0,-0.013044733636363633,0,0,0.0,-0.07051904761904769,-0.1432,
1765,Malcolm,"As I shall find the time to friend, I will.",4,3,20,"Act 4, Scene 3",0.0,0.738,0.262,0.4939,pos,-0.012500000000000027,0.09877999999999998,0.22087879481742925,0.24393721000000002,-0.013044733636363633,1,0,0.0,-0.07051904761904769,-0.206,
1766,Malcolm,"What you have spoke, it may be so, perchance.",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.09545454545454544,0.26915999999999995,0.3896906760496073,0.0,0.05187067818181819,0,0,0.1818181818181818,-0.03711212121212125,-0.10760909090909086,
1767,Malcolm,"This tyrant, whose sole name blisters our tongues,",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.04478181818181815,0.26915999999999995,0.3896906760496073,0.0,0.023625700000000006,0,0,0.09090909090909088,-0.08778484848484858,-0.1076090909090909,
1768,Malcolm,Was once thought honest. You have loved him well.,4,3,20,"Act 4, Scene 3",0.0,0.392,0.608,0.8519,pos,0.11720909090909087,0.17037999999999998,0.3809812620064142,0.72573361,0.08506575545454545,1,0,0.1818181818181818,0.0009043290043289215,1.3877787807814457e-17,
1769,Malcolm,"He hath not touched you yet. I am young, but",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.11720909090909087,0.27571999999999997,0.3946640685443761,0.0,0.08506575545454546,0,0,0.1818181818181818,0.0009043290043289215,1.3877787807814457e-17,
1770,Malcolm,something,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.18475454545454542,0.3872,0.5429013197626249,0.0,0.13525202818181817,0,0,0.2727272727272727,-0.0018025974025974723,0.06754545454545456,
1771,Malcolm,"You may deserve of him through me, and wisdom",4,3,20,"Act 4, Scene 3",0.0,0.702,0.298,0.5267,pos,0.13985454545454543,0.22197999999999993,0.3834497489893558,0.27741288999999997,0.11307591818181818,1,0,0.1818181818181818,-0.026631168831168894,2.7755575615628914e-17,
1772,Malcolm,"To offer up a weak, poor, innocent lamb",4,3,20,"Act 4, Scene 3",0.448,0.373,0.179,-0.5574,neg,0.16878181818181814,0.22197999999999993,0.3834497489893558,-0.31069476,0.12228057636363637,0,1,0.2727272727272727,-0.01777532467532475,0.028927272727272746,
1773,Malcolm,T’ appease an angry god.,4,3,20,"Act 4, Scene 3",0.347,0.211,0.442,-0.0258,neu,0.16878181818181814,0.37057999999999996,0.5115090028533221,-0.00066564,0.12228057636363636,0,0,0.2727272727272727,-0.020646753246753302,2.7755575615628914e-17,
1774,Macduff,I am not treacherous.,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.0821636363636364,0.20293999999999998,0.325090815004054,0.0,0.03136860000000002,0,0,0.2727272727272727,-0.11336017316017317,-0.009172727272727194,
1775,Malcolm,But Macbeth is.,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.1626545454545454,0.26524000000000003,0.4632230002925157,0.0,0.11225390727272727,0,0,0.2727272727272727,-0.018774025974026026,0.0,
1776,Malcolm,A good and virtuous nature may recoil,4,3,20,"Act 4, Scene 3",0.0,0.442,0.558,0.743,pos,0.1626545454545454,0.21739999999999998,0.3314948144390798,0.552049,0.11225390727272727,1,0,0.2727272727272727,0.00474502164502158,0.0,
1777,Malcolm,In an imperial charge. But I shall crave your,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.20097272727272725,0.21223999999999998,0.3271357332973577,0.0,0.1284050209090909,0,0,0.36363636363636365,6.060606060537266e-06,0.04788181818181819,
1778,Malcolm,pardon.,4,3,20,"Act 4, Scene 3",0.0,0.0,1.0,0.3182,pos,0.1914090909090909,0.36913999999999997,0.3832162548744506,0.10125123999999999,0.11933678090909092,1,0,0.36363636363636365,0.001923376623376577,-0.05067272727272726,
1779,Malcolm,"That which you are, my thoughts cannot transpose.",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.21517272727272727,0.22054,0.34405741962643377,0.0,0.13961666818181817,0,0,0.36363636363636365,0.049253679653679605,-0.04089090909090906,
1780,Malcolm,"Angels are bright still, though the brightest fell.",4,3,20,"Act 4, Scene 3",0.0,0.465,0.535,0.7845,pos,0.21751818181818178,0.30484,0.32776386774627847,0.6154402499999999,0.1396771809090909,1,0,0.36363636363636365,0.0276800865800865,-0.011636363636363611,
1781,Malcolm,Though all things foul would wear the brows of,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.2997181818181818,0.3255,0.3320442365107395,0.0,0.2140024209090909,0,0,0.4545454545454545,0.1098800865800865,0.07056363636363638,
1782,Malcolm,"grace,",4,3,20,"Act 4, Scene 3",0.0,0.0,1.0,0.4215,pos,0.21025454545454544,0.3847,0.4194646290213275,0.17766225,0.15853167454545455,1,0,0.2727272727272727,0.07052121212121207,-0.03355454545454545,
1783,Malcolm,Yet grace must still look so.,4,3,20,"Act 4, Scene 3",0.0,0.641,0.359,0.4215,pos,0.24270909090909087,0.2278,0.30947483742624365,0.17766225,0.17011794727272725,1,0,0.3636363636363636,0.04069004329004322,0.020818181818181847,
1784,Macduff,I have lost my hopes.,4,3,20,"Act 4, Scene 3",0.284,0.37,0.346,0.128,pos,0.10700000000000004,0.35306,0.4702007954055375,0.016384,0.038153894545454564,1,0,0.3636363636363636,-0.11809523809523811,-0.11841818181818173,
1785,Malcolm,Perchance even there where I did find my doubts.,4,3,20,"Act 4, Scene 3",0.216,0.784,0.0,-0.296,neg,0.2594454545454545,0.40863999999999995,0.4580725521137453,-0.08761599999999999,0.18385013363636363,0,1,0.3636363636363636,0.034350216450216325,-0.011636363636363667,
1786,Malcolm,"Why in that rawness left you wife and child,",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.2594454545454545,0.37256,0.5041346814096407,0.0,0.18385013363636363,0,0,0.3636363636363636,0.02134069264069252,0.05968181818181814,
1787,Malcolm,"Those precious motives, those strong knots of love,",4,3,20,"Act 4, Scene 3",0.0,0.309,0.691,0.9042,pos,0.2051909090909091,0.35966,0.4964644216859854,0.81757764,0.13110386454545456,1,0,0.3636363636363636,-0.018718614718614746,0.05320000000000005,
1788,Malcolm,"Without leave-taking? I pray you,",4,3,20,"Act 4, Scene 3",0.329,0.671,0.0,-0.2411,neg,0.16029090909090904,0.40092,0.4449496567028678,-0.05812921000000001,0.10892775454545456,0,1,0.2727272727272727,-0.0636186147186148,-0.021618181818181814,
1789,Malcolm,"Let not my jealousies be your dishonors,",4,3,20,"Act 4, Scene 3",0.0,0.708,0.292,0.357,pos,0.12197272727272726,0.40092,0.44494965670286774,0.12744899999999998,0.09277664090909092,1,0,0.18181818181818182,-0.11332727272727278,-0.0633272727272727,
1790,Malcolm,"But mine own safeties. You may be rightly just,",4,3,20,"Act 4, Scene 3",0.0,0.711,0.289,0.5023,pos,0.05274545454545453,0.25762,0.29292483165481187,0.25230528999999996,0.06611643636363637,1,0,0.0,-0.19149264069264077,-0.12091818181818179,
1791,Malcolm,Whatever I shall think.,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.07965454545454544,0.30817999999999995,0.3865678685560918,0.0,0.07408152727272727,0,0,0.09090909090909094,-0.1037073593073594,-0.14575454545454547,
1792,Macduff,"Bleed, bleed, poor country!",4,3,20,"Act 4, Scene 3",0.531,0.469,0.0,-0.5255,neg,0.2102454545454546,0.37258,0.4833724568073776,-0.27615025,0.09953031727272728,0,1,0.5454545454545454,0.026883549783549787,-0.05560909090909086,
1793,Macduff,"Great tyranny, lay thou thy basis sure,",4,3,20,"Act 4, Scene 3",0.0,0.439,0.561,0.7506,pos,0.17192727272727273,0.37258,0.4833724568073776,0.56340036,0.08337920363636364,1,0,0.4545454545454545,0.02482727272727267,-0.011727272727272725,
1794,Macduff,For goodness dare not check thee. Wear thou thy,4,3,20,"Act 4, Scene 3",0.0,0.727,0.273,0.4588,pos,0.22260000000000008,0.40162,0.48514899979284726,0.21049743999999998,0.11162418181818183,1,0,0.5454545454545454,0.09557142857142858,-0.03364545454545442,
1795,Macduff,wrongs;,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.1897636363636364,0.3855,0.27541822742876004,0.0,0.09976368727272727,0,0,0.4545454545454545,0.06883030303030303,-0.05109090909090899,
1796,Macduff,"The title is affeered.—Fare thee well, lord.",4,3,20,"Act 4, Scene 3",0.0,0.741,0.259,0.2732,pos,0.1897636363636364,0.23537999999999998,0.22696528809489822,0.07463824,0.09976368727272727,1,0,0.4545454545454545,0.028192207792207796,0.039472727272727354,
1797,Macduff,I would not be the villain that thou think’st,4,3,20,"Act 4, Scene 3",0.0,0.732,0.268,0.4449,pos,0.09205454545454549,0.2551,0.2539138436556781,0.19793601000000002,0.016780574545454563,1,0,0.2727272727272727,-0.06951688311688313,-0.05823636363636357,
1798,Macduff,"For the whole space that’s in the tyrant’s grasp,",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.09979090909090912,0.2551,0.2539138436556781,0.0,0.024253128181818198,0,0,0.2727272727272727,-0.018723376623376642,-0.06736363636363629,
1799,Macduff,And the rich East to boot.,4,3,20,"Act 4, Scene 3",0.0,0.581,0.419,0.5574,pos,0.03155454545454548,0.20046,0.27735794201717057,0.31069476,-0.02696508636363635,1,0,0.18181818181818182,-0.07574069264069266,-0.06736363636363629,
1800,Malcolm,Be not offended.,4,3,20,"Act 4, Scene 3",0.0,0.535,0.465,0.1877,pos,0.07965454545454544,0.23678,0.3618641830853116,0.035231290000000005,0.07408152727272727,1,0,0.09090909090909094,-0.0106406926406927,0.022445454545454567,
1801,Malcolm,I speak not as in absolute fear of you.,4,3,20,"Act 4, Scene 3",0.286,0.714,0.0,-0.4939,neg,0.04812727272727269,0.20432,0.2789505386264739,-0.24393721000000002,0.028001265454545454,0,1,0.09090909090909094,0.009603463203463121,-0.059754545454545456,
1802,Malcolm,I think our country sinks beneath the yoke.,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,0.07004545454545451,0.20432,0.2789505386264739,0.0,0.03328573909090909,0,0,0.18181818181818182,0.008002597402597317,-0.013000000000000012,
1803,Malcolm,"It weeps, it bleeds, and each new day a gash",4,3,20,"Act 4, Scene 3",0.211,0.789,0.0,-0.34,neg,0.03759090909090906,0.16678,0.23476550428033485,-0.11560000000000002,0.021699466363636368,0,1,0.09090909090909088,-0.049475757575757666,-0.0050090909090909075,
1804,Malcolm,Is added to her wounds. I think withal,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,-0.05140909090909094,0.17948,0.32281659189081335,0.0,-0.02189582272727272,0,0,-0.09090909090909088,-0.10273290043290051,-0.050672727272727265,
1805,Malcolm,There would be hands uplifted in my right;,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,-0.05140909090909094,0.17948,0.32281659189081335,0.0,-0.02189582272727272,0,0,-0.09090909090909088,-0.08088528138528146,0.0,
1806,Malcolm,And here from gracious England have I offer,4,3,20,"Act 4, Scene 3",0.0,0.66,0.34,0.5574,pos,-0.12164545454545457,0.11147999999999998,0.24927685813167638,0.31069476,-0.05619939545454544,1,0,-0.2727272727272727,-0.1511216450216451,0.0,
1807,Malcolm,"Of goodly thousands. But, for all this,",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,-0.03184545454545457,0.20682,0.36627692802031625,0.0,-0.011847175454545444,0,0,-0.09090909090909088,-0.025612121212121287,6.938893903907228e-18,
1808,Malcolm,When I shall tread upon the tyrant’s head,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,-0.03184545454545457,0.20682,0.36627692802031625,0.0,-0.011847175454545443,0,0,-0.09090909090909088,-0.0044264069264070005,6.938893903907228e-18,
1809,Malcolm,"Or wear it on my sword, yet my poor country",4,3,20,"Act 4, Scene 3",0.256,0.744,0.0,-0.4767,neg,-0.0009363636363636594,0.21231999999999998,0.29323710031304007,-0.22724289,-0.0013380845454545307,0,1,0.0,0.05000173160173153,1.0083080204115191e-17,
1810,Malcolm,"Shall have more vices than it had before,",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,-0.0009363636363636594,0.3111,0.4326752396428526,0.0,-0.0013380845454545307,0,0,0.0,0.07654458874458868,1.0083080204115191e-17,
1811,Malcolm,"More suffer, and more sundry ways than ever,",4,3,20,"Act 4, Scene 3",0.351,0.649,0.0,-0.5849,neg,-0.0442727272727273,0.3111,0.4326752396428526,-0.34210800999999996,-0.021996529090909076,0,1,-0.09090909090909088,0.08723203463203458,-0.043336363636363624,
1812,Malcolm,By him that shall succeed.,4,3,20,"Act 4, Scene 3",0.0,0.556,0.444,0.4939,pos,-0.09494545454545457,0.21575999999999995,0.3822267062882968,0.24393721000000002,-0.050241507272727255,1,0,-0.1818181818181818,0.03401168831168826,1.3877787807814457e-17,
1813,Macduff,What should he be?,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,-0.010154545454545427,0.30084,0.5424017256609718,0.0,-0.04610121727272725,0,0,0.09090909090909088,0.12369307359307356,0.08479090909090915,
1814,Malcolm,"It is myself I mean, in whom I know",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,-0.13984545454545458,0.21575999999999995,0.3822267062882968,0.0,-0.07241761727272726,0,0,-0.2727272727272727,-0.0012168831168831995,0.0,
1815,Malcolm,All the particulars of vice so grafted,4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,-0.14918181818181822,0.19412000000000001,0.3431912484315413,0.0,-0.0733764618181818,0,0,-0.36363636363636365,0.01598961038961033,-0.05267272727272729,
1816,Malcolm,"That, when they shall be opened, black Macbeth",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,-0.1458818181818182,0.09534000000000001,0.21318672097482969,0.0,-0.07035003181818181,0,0,-0.36363636363636365,0.03936103896103893,0.03670000000000001,
1817,Malcolm,"Will seem as pure as snow, and the poor state",4,3,20,"Act 4, Scene 3",0.256,0.744,0.0,-0.4767,neg,-0.1965545454545455,0.19412000000000001,0.2658793090859082,-0.22724289,-0.09859500999999998,0,1,-0.4545454545454545,0.015231168831168762,-0.027109090909090916,
1818,Malcolm,"Esteem him as a lamb, being compared",4,3,20,"Act 4, Scene 3",0.0,1.0,0.0,0.0,neu,-0.18170000000000003,0.21466,0.25066552016581756,0.0,-0.08364539545454544,0,0,-0.4545454545454545,0.030085714285714243,0.0419818181818182,
1819,Malcolm,With my confineless harms.,4,3,20,"Act 4, Scene 3",0.516,0.484,0.0,-0.4939,neg,-0.22660000000000002,0.30274,0.2331426666228211,-0.24393721000000002,-0.10582150545454545,0,1,-0.5454545454545454,-0.03395238095238101,0.03711818181818183,
