line_number,text,act,scene,scene_id,act_scene,play_neg,play_neu,play_pos,play_compound,play_vader_label,play_rolling_compound_wide,play_rolling_compound_narrow
459,Could trammel up the consequence and catch,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.10184761904761908,0.08818181818181815
460,"With his surcease success, that but this blow",1,7,7,"Act 1, Scene 7",0.0,0.749,0.251,0.3291,pos,0.1261619047619048,-0.009754545454545476
461,"Might be the be-all and the end-all here,",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.09374285714285718,0.003418181818181795
462,"But here, upon this bank and shoal of time,",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.06650952380952385,-0.03679090909090912
463,We’d jump the life to come. But in these cases,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.06650952380952385,-0.015209090909090929
464,"We still have judgment here, that we but teach",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.08388571428571433,0.03928181818181817
465,"Bloody instructions, which, being taught, return",1,7,7,"Act 1, Scene 7",0.367,0.633,0.0,-0.4404,neg,0.0707571428571429,0.08569999999999998
466,To plague th’ inventor. This even-handed justice,1,7,7,"Act 1, Scene 7",0.0,0.638,0.362,0.5267,pos,0.026033333333333374,-0.006109090909090912
467,Commends th’ ingredience of our poisoned chalice,1,7,7,"Act 1, Scene 7",0.348,0.652,0.0,-0.4939,neg,0.03216666666666671,-0.006109090909090917
468,To our own lips. He’s here in double trust:,1,7,7,"Act 1, Scene 7",0.0,0.708,0.292,0.5106,pos,0.019157142857142893,-0.006109090909090917
469,"First, as I am his kinsman and his subject,",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.04770000000000004,0.07196363636363635
470,"Strong both against the deed; then, as his host,",1,7,7,"Act 1, Scene 7",0.0,0.708,0.292,0.5106,pos,0.02187619047619052,0.10479999999999999
471,"Who should against his murderer shut the door,",1,7,7,"Act 1, Scene 7",0.397,0.603,0.0,-0.6808,neg,-0.030857142857142823,0.09416363636363637
472,"Not bear the knife myself. Besides, this Duncan",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.03932857142857139,0.05330000000000001
473,"Hath borne his faculties so meek, hath been",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.03932857142857139,0.09820000000000001
474,"So clear in his great office, that his virtues",1,7,7,"Act 1, Scene 7",0.0,0.387,0.613,0.8588,pos,-0.03932857142857139,0.05178181818181818
475,"Will plead like angels, trumpet-tongued, against",1,7,7,"Act 1, Scene 7",0.0,0.667,0.333,0.3612,pos,-0.03932857142857139,0.002481818181818181
476,The deep damnation of his taking-off;,1,7,7,"Act 1, Scene 7",0.419,0.581,0.0,-0.5574,neg,-0.018357142857142822,-0.1146909090909091
477,"And pity, like a naked newborn babe",1,7,7,"Act 1, Scene 7",0.227,0.515,0.258,0.0772,pos,-0.0434380952380952,-0.06897272727272728
478,"Striding the blast, or heaven’s cherubin horsed",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.019919047619047583,-0.06897272727272728
479,"Upon the sightless couriers of the air,",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.0442333333333333,-0.06897272727272728
480,"Shall blow the horrid deed in every eye,",1,7,7,"Act 1, Scene 7",0.333,0.667,0.0,-0.5423,neg,-0.05832857142857139,-0.14704545454545456
481,That tears shall drown the wind. I have no spur,1,7,7,"Act 1, Scene 7",0.527,0.473,0.0,-0.7783,neg,-0.05474285714285711,-0.1798818181818182
482,"To prick the sides of my intent, but only",1,7,7,"Act 1, Scene 7",0.175,0.825,0.0,-0.1779,neg,-0.022323809523809496,-0.12920909090909094
483,"Vaulting ambition, which o’erleaps itself",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.036419047619047594,-0.13622727272727275
484,And falls on th’ other—,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.036419047619047594,-0.13622727272727275
485,"How now, what news?",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.07121904761904758,-0.16313636363636366
486,He has almost supped. Why have you left the,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.08841904761904759,-0.060572727272727285
487,chamber?,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.06187619047619045,0.01018181818181816
488,Hath he asked for me?,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.03804285714285712,-0.0005545454545454742
489,Know you not he has?,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.007714285714285694,-0.0005545454545454742
490,We will proceed no further in this business.,1,7,7,"Act 1, Scene 7",0.239,0.761,0.0,-0.296,neg,-0.007714285714285692,0.011081818181818163
491,"He hath honored me of late, and I have bought",1,7,7,"Act 1, Scene 7",0.0,0.703,0.297,0.5859,pos,0.03724761904761907,0.011081818181818163
492,"Golden opinions from all sorts of people,",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.07430952380952383,0.011081818181818163
493,"Which would be worn now in their newest gloss,",1,7,7,"Act 1, Scene 7",0.216,0.784,0.0,-0.296,neg,0.060933333333333346,0.06359999999999998
494,Not cast aside so soon.,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.060933333333333346,0.12149999999999998
495,Was the hope drunk,1,7,7,"Act 1, Scene 7",0.329,0.274,0.397,0.128,pos,0.053642857142857166,0.12149999999999998
496,Wherein you dressed yourself? Hath it slept since?,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.07946666666666669,0.18494545454545452
497,"And wakes it now, to look so green and pale",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.07946666666666669,0.13168181818181815
498,At what it did so freely? From this time,1,7,7,"Act 1, Scene 7",0.0,0.681,0.319,0.5777,pos,0.07946666666666669,0.08997272727272726
499,Such I account thy love. Art thou afeard,1,7,7,"Act 1, Scene 7",0.0,0.625,0.375,0.6369,pos,0.07946666666666669,0.11688181818181817
500,To be the same in thine own act and valor,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.07946666666666669,0.10296363636363635
501,As thou art in desire? Wouldst thou have that,1,7,7,"Act 1, Scene 7",0.0,0.748,0.252,0.4019,pos,0.09356190476190478,0.1406272727272727
502,Which thou esteem’st the ornament of life,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.06566190476190477,0.1406272727272727
503,"And live a coward in thine own esteem,",1,7,7,"Act 1, Scene 7",0.3,0.7,0.0,-0.4588,neg,0.06566190476190477,0.1406272727272727
504,"Letting I dare not wait upon I would,",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.07975714285714289,0.0881090909090909
505,Like the poor cat i’ th’ adage?,1,7,7,"Act 1, Scene 7",0.292,0.472,0.236,-0.1531,neg,0.07975714285714289,0.030209090909090894
506,"Prithee, peace.",1,7,7,"Act 1, Scene 7",0.0,0.222,0.778,0.5423,pos,0.0866714285714286,0.030209090909090894
507,I dare do all that may become a man.,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.0866714285714286,-0.006327272727272742
508,Who dares do more is none.,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.06570000000000002,-0.006327272727272742
509,"What beast was ’t,",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.06851904761904763,0.03538181818181817
510,"then,",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.06003809523809526,0.03538181818181817
511,That made you break this enterprise to me?,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.06003809523809526,0.07413636363636361
512,"When you durst do it, then you were a man;",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.04090000000000002,0.024836363636363615
513,"And to be more than what you were, you would",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.04090000000000002,-0.01520000000000002
514,Be so much more the man. Nor time nor place,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.06274761904761907,0.04269999999999998
515,"Did then adhere, and yet you would make both.",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.03692380952380954,0.08440909090909089
516,"They have made themselves, and that their fitness",1,7,7,"Act 1, Scene 7",0.0,0.769,0.231,0.2732,pos,0.07144761904761907,0.08440909090909089
517,now,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.06614761904761905,0.08440909090909089
518,"Does unmake you. I have given suck, and know",1,7,7,"Act 1, Scene 7",0.266,0.734,0.0,-0.4404,neg,0.061257142857142864,0.08440909090909089
519,How tender ’tis to love the babe that milks me.,1,7,7,"Act 1, Scene 7",0.0,0.682,0.318,0.6369,pos,0.06854761904761905,0.08440909090909089
520,"I would, while it was smiling in my face,",1,7,7,"Act 1, Scene 7",0.0,0.727,0.273,0.4588,pos,0.0868857142857143,0.03510909090909089
521,Have plucked my nipple from his boneless gums,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.0868857142857143,0.08709999999999997
522,"And dashed the brains out, had I so sworn as you",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.07279047619047621,0.10144545454545452
523,Have done to this.,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.07279047619047621,0.09210909090909088
524,If we should fail—,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.036042857142857154,0.14606363636363634
525,We fail?,1,7,7,"Act 1, Scene 7",0.778,0.222,0.0,-0.5423,neg,0.036042857142857154,0.12317272727272725
526,But screw your courage to the sticking place,1,7,7,"Act 1, Scene 7",0.134,0.504,0.361,0.5719,pos,0.036042857142857154,0.08146363636363634
527,And we’ll not fail. When Duncan is asleep,1,7,7,"Act 1, Scene 7",0.0,0.711,0.289,0.431,pos,0.010023809523809536,0.05455454545454543
528,(Whereto the rather shall his day’s hard journey,1,7,7,"Act 1, Scene 7",0.167,0.833,0.0,-0.1027,neg,0.039780952380952396,0.05455454545454543
529,"Soundly invite him), his two chamberlains",1,7,7,"Act 1, Scene 7",0.0,0.758,0.242,0.1531,pos,0.06075238095238097,-0.015600000000000029
530,Will I with wine and wassail so convince,1,7,7,"Act 1, Scene 7",0.0,0.728,0.272,0.3851,pos,0.030423809523809537,-0.015600000000000029
531,"That memory, the warder of the brain,",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.008576190476190489,0.03369999999999997
532,"Shall be a fume, and the receipt of reason",1,7,7,"Act 1, Scene 7",0.216,0.784,0.0,-0.296,neg,0.008576190476190489,-0.04312727272727275
533,A limbeck only. When in swinish sleep,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.008576190476190489,-0.02550000000000002
534,"Their drenchèd natures lies as in a death,",1,7,7,"Act 1, Scene 7",0.528,0.472,0.0,-0.7717,neg,0.008576190476190489,-0.016163636363636383
535,What cannot you and I perform upon,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.008576190476190489,-0.030081818181818206
536,Th’ unguarded Duncan? What not put upon,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.034400000000000014,-0.0650909090909091
537,"His spongy officers, who shall bear the guilt",1,7,7,"Act 1, Scene 7",0.231,0.769,0.0,-0.2732,neg,-0.021376190476190465,-0.0650909090909091
538,Of our great quell?,1,7,7,"Act 1, Scene 7",0.0,0.423,0.577,0.6249,pos,-0.041899999999999986,-0.038181818181818206
539,"Bring forth men-children only,",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.06372380952380952,-0.038181818181818206
540,For thy undaunted mettle should compose,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.09108571428571428,0.03197272727272726
541,"Nothing but males. Will it not be received,",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.0836,0.03197272727272726
542,When we have marked with blood those sleepy two,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.0836,-0.02251818181818184
543,"Of his own chamber and used their very daggers,",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.06950476190476189,0.002318181818181795
544,That they have done ’t?,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.06950476190476189,-0.10549090909090912
545,"Who dares receive it other,",1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.032757142857142846,-0.14380909090909094
546,As we shall make our griefs and clamor roar,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.032757142857142846,-0.09450909090909093
547,Upon his death?,1,7,7,"Act 1, Scene 7",0.661,0.339,0.0,-0.5994,neg,-0.032757142857142846,-0.09450909090909093
548,I am settled and bend up,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,0.0045666666666666815,-0.09450909090909093
549,Each corporal agent to this terrible feat.,1,7,7,"Act 1, Scene 7",0.377,0.623,0.0,-0.561,neg,-0.025190476190476176,-0.09450909090909093
550,"Away, and mock the time with fairest show.",1,7,7,"Act 1, Scene 7",0.286,0.714,0.0,-0.4215,neg,-0.028866666666666655,-0.09450909090909093
551,False face must hide what the false heart doth,1,7,7,"Act 1, Scene 7",0.132,0.543,0.326,0.5423,pos,-0.028866666666666655,-0.09450909090909093
552,know.,1,7,7,"Act 1, Scene 7",0.0,1.0,0.0,0.0,neu,-0.028866666666666655,-0.09450909090909093
553,"How goes the night, boy?",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.028866666666666655,0.006399999999999981
554,The moon is down. I have not heard the clock.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.028866666666666655,0.006399999999999981
555,And she goes down at twelve.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.028866666666666655,0.050381818181818167
556,"I take ’t ’tis later, sir.",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.0053476190476190325,0.08869999999999999
557,"Hold, take my sword.",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.0053476190476190325,0.039399999999999984
558,There’s husbandry in heaven;,2,1,8,"Act 2, Scene 1",0.0,0.476,0.524,0.5106,pos,0.05042857142857145,0.039399999999999984
559,Their candles are all out. Take thee that too.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.0801857142857143,0.039399999999999984
560,"A heavy summons lies like lead upon me,",2,1,8,"Act 2, Scene 1",0.248,0.531,0.221,-0.0772,neg,0.12874761904761906,0.039399999999999984
561,"And yet I would not sleep. Merciful powers,",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.1760047619047619,0.08429999999999999
562,Restrain in me the cursèd thoughts that nature,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.1501809523809524,0.08429999999999999
563,Gives way to in repose.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.1501809523809524,0.13629090909090907
564,Give me my sword.—Who’s,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.1339904761904762,0.14668181818181816
565,there?,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.15830476190476192,0.18839090909090908
566,A friend.,2,1,8,"Act 2, Scene 1",0.0,0.238,0.762,0.4939,pos,0.17131428571428572,0.2473090909090909
567,"What, sir, not yet at rest? The King’s abed.",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.17131428571428572,0.2473090909090909
568,"He hath been in unusual pleasure, and",2,1,8,"Act 2, Scene 1",0.0,0.619,0.381,0.5719,pos,0.1864666666666667,0.2473090909090909
569,Sent forth great largess to your offices.,2,1,8,"Act 2, Scene 1",0.0,0.594,0.406,0.6249,pos,0.162152380952381,0.21639999999999998
570,"This diamond he greets your wife withal,",2,1,8,"Act 2, Scene 1",0.0,0.556,0.444,0.4588,pos,0.162152380952381,0.26281818181818184
571,"By the name of most kind hostess, and shut up",2,1,8,"Act 2, Scene 1",0.0,0.709,0.291,0.5709,pos,0.16582857142857146,0.28765454545454544
572,In measureless content.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.16582857142857146,0.24275454545454542
573,"Being unprepared,",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.16582857142857146,0.27168181818181814
574,"Our will became the servant to defect,",2,1,8,"Act 2, Scene 1",0.286,0.714,0.0,-0.34,neg,0.18302857142857146,0.21969090909090908
575,Which else should free have wrought.,2,1,8,"Act 2, Scene 1",0.0,0.602,0.398,0.5106,pos,0.18302857142857146,0.16288181818181816
576,All’s well.,2,1,8,"Act 2, Scene 1",0.0,0.323,0.677,0.2732,pos,0.19380476190476192,0.12117272727272727
577,I dreamt last night of the three Weïrd Sisters.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.19380476190476192,0.06927272727272728
578,To you they have showed some truth.,2,1,8,"Act 2, Scene 1",0.0,0.723,0.277,0.3182,pos,0.17214285714285715,0.06927272727272728
579,I think not of,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.1449095238095238,0.10210909090909091
580,them.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.13333333333333336,0.1330181818181818
581,"Yet, when we can entreat an hour to serve,",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.1114857142857143,0.10717272727272725
582,We would spend it in some words upon that,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.10527142857142857,0.12723636363636362
583,"business,",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.1366857142857143,0.08588181818181817
584,If you would grant the time.,2,1,8,"Act 2, Scene 1",0.0,0.667,0.333,0.3612,pos,0.1538857142857143,0.05695454545454544
585,At your kind’st leisure.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.1639809523809524,0.09166363636363634
586,"If you shall cleave to my consent, when ’tis,",2,1,8,"Act 2, Scene 1",0.0,0.808,0.192,0.2263,pos,0.1396666666666667,0.09166363636363634
587,It shall make honor for you.,2,1,8,"Act 2, Scene 1",0.0,0.61,0.39,0.4939,pos,0.1501761904761905,0.13169999999999998
588,So I lose none,2,1,8,"Act 2, Scene 1",0.498,0.502,0.0,-0.4549,neg,0.1501761904761905,0.19167272727272724
589,"In seeking to augment it, but still keep",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.13502380952380952,0.22450909090909088
590,"My bosom franchised and allegiance clear,",2,1,8,"Act 2, Scene 1",0.0,0.658,0.342,0.3818,pos,0.14814285714285716,0.1800363636363636
591,I shall be counseled.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.15120952380952382,0.18003636363636363
592,Good repose the while.,2,1,8,"Act 2, Scene 1",0.0,0.508,0.492,0.4404,pos,0.16421904761904763,0.20436363636363633
593,"Thanks, sir. The like to you.",2,1,8,"Act 2, Scene 1",0.0,0.426,0.574,0.6597,pos,0.16421904761904763,0.15946363636363636
594,"Go bid thy mistress, when my drink is ready,",2,1,8,"Act 2, Scene 1",0.0,0.762,0.238,0.3612,pos,0.16421904761904763,0.2008181818181818
595,She strike upon the bell. Get thee to bed.,2,1,8,"Act 2, Scene 1",0.158,0.842,0.0,-0.128,neg,0.14701904761904766,0.22586363636363638
596,"Is this a dagger which I see before me,",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.14701904761904766,0.1970090909090909
597,"The handle toward my hand? Come, let me clutch",2,1,8,"Act 2, Scene 1",0.0,0.714,0.286,0.4939,pos,0.13624285714285717,0.2218454545454545
598,thee.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.08920476190476193,0.18180909090909092
599,"I have thee not, and yet I see thee still.",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.12164285714285719,0.12183636363636365
600,"Art thou not, fatal vision, sensible",2,1,8,"Act 2, Scene 1",0.203,0.466,0.332,0.2755,pos,0.12164285714285719,0.08900000000000001
601,To feeling as to sight? Or art thou but,2,1,8,"Act 2, Scene 1",0.0,0.865,0.135,0.0644,pos,0.08662857142857146,0.10063636363636363
602,"A dagger of the mind, a false creation",2,1,8,"Act 2, Scene 1",0.0,0.769,0.231,0.2732,pos,0.06565714285714289,0.10063636363636363
603,Proceeding from the heat-oppressèd brain?,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,0.04468571428571431,0.010836363636363634
604,"I see thee yet, in form as palpable",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.028666666666666646,0.031409090909090914
605,As this which now I draw.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.018633333333333318,0.031409090909090914
606,"Thou marshal’st me the way that I was going,",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.04543333333333331,-0.02577272727272727
607,And such an instrument I was to use.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.04543333333333331,-0.07166363636363636
608,Mine eyes are made the fools o’ th’ other senses,2,1,8,"Act 2, Scene 1",0.262,0.738,0.0,-0.4939,neg,-0.07018095238095236,-0.09650000000000002
609,"Or else worth all the rest. I see thee still,",2,1,8,"Act 2, Scene 1",0.0,0.826,0.174,0.2263,pos,-0.07018095238095237,-0.17656363636363637
610,"And, on thy blade and dudgeon, gouts of blood,",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.07018095238095237,-0.1245727272727273
611,Which was not so before. There’s no such thing.,2,1,8,"Act 2, Scene 1",0.235,0.765,0.0,-0.3535,neg,-0.06609999999999998,-0.18737272727272727
612,It is the bloody business which informs,2,1,8,"Act 2, Scene 1",0.326,0.674,0.0,-0.4404,neg,-0.09268571428571427,-0.18737272727272727
613,Thus to mine eyes. Now o’er the one-half world,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.10569523809523809,-0.1897181818181818
614,"Nature seems dead, and wicked dreams abuse",2,1,8,"Act 2, Scene 1",0.676,0.17,0.153,-0.8807,neg,-0.13292857142857142,-0.14481818181818185
615,The curtained sleep. Witchcraft celebrates,2,1,8,"Act 2, Scene 1",0.0,0.519,0.481,0.5719,pos,-0.1580095238095238,-0.16539090909090912
616,"Pale Hecate’s off’rings, and withered murder,",2,1,8,"Act 2, Scene 1",0.485,0.515,0.0,-0.6908,neg,-0.1580095238095238,-0.13255454545454545
617,"Alarumed by his sentinel, the wolf,",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.1580095238095238,-0.14531818181818182
618,"Whose howl’s his watch, thus with his stealthy pace,",2,1,8,"Act 2, Scene 1",0.121,0.879,0.0,-0.0258,neu,-0.1580095238095238,-0.1052818181818182
619,"With Tarquin’s ravishing strides, towards his",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.14964285714285713,-0.15727272727272726
620,design,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.17660952380952377,-0.12509090909090909
621,"Moves like a ghost. Thou sure and firm-set earth,",2,1,8,"Act 2, Scene 1",0.176,0.458,0.366,0.3612,pos,-0.15842857142857142,-0.17708181818181815
622,"Hear not my steps, which way they walk, for fear",2,1,8,"Act 2, Scene 1",0.262,0.738,0.0,-0.4939,neg,-0.15778571428571425,-0.11428181818181816
623,Thy very stones prate of my whereabouts,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.1368142857142857,-0.11428181818181816
624,"And take the present horror from the time,",2,1,8,"Act 2, Scene 1",0.346,0.654,0.0,-0.5719,neg,-0.16263809523809522,-0.14086363636363636
625,"Which now suits with it. Whiles I threat, he lives.",2,1,8,"Act 2, Scene 1",0.274,0.726,0.0,-0.5267,neg,-0.12069999999999997,-0.17177272727272727
626,Words to the heat of deeds too cold breath gives.,2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.1479333333333333,-0.13706363636363636
627,"I go, and it is done. The bell invites me.",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.1351095238095238,-0.2008090909090909
628,"Hear it not, Duncan, for it is a knell",2,1,8,"Act 2, Scene 1",0.0,1.0,0.0,0.0,neu,-0.1351095238095238,-0.1559090909090909
629,That summons thee to heaven or to hell.,2,1,8,"Act 2, Scene 1",0.331,0.432,0.237,-0.3182,neg,-0.16111428571428568,-0.2052090909090909
630,That which hath made them drunk hath made me,2,2,9,"Act 2, Scene 2",0.231,0.769,0.0,-0.34,neg,-0.18965714285714283,-0.1532181818181818
631,bold.,2,2,9,"Act 2, Scene 2",0.0,0.0,1.0,0.3818,pos,-0.18965714285714283,-0.10533636363636364
632,What hath quenched them hath given me fire.,2,2,9,"Act 2, Scene 2",0.255,0.745,0.0,-0.34,neg,-0.20685714285714282,-0.14365454545454545
633,Hark!—Peace.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.18333809523809522,-0.14365454545454545
634,"It was the owl that shrieked, the fatal bellman,",2,2,9,"Act 2, Scene 2",0.304,0.696,0.0,-0.5423,neg,-0.1633428571428571,-0.19564545454545454
635,Which gives the stern’st good-night. He is about it.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.13068571428571427,-0.2212090909090909
636,"The doors are open, and the surfeited grooms",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.1056047619047619,-0.19030000000000002
637,Do mock their charge with snores. I have drugged,2,2,9,"Act 2, Scene 2",0.259,0.741,0.0,-0.4215,neg,-0.1056047619047619,-0.2250090909090909
638,"their possets,",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.1056047619047619,-0.1941
639,That death and nature do contend about them,2,2,9,"Act 2, Scene 2",0.351,0.541,0.108,-0.5719,neg,-0.13895238095238094,-0.15592727272727272
640,Whether they live or die.,2,2,9,"Act 2, Scene 2",0.494,0.506,0.0,-0.5994,neg,-0.12379999999999998,-0.09627272727272727
641,"Who’s there? what, ho!",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.1076095238095238,-0.09627272727272727
642,"Alack, I am afraid they have awaked,",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.12579047619047617,-0.09627272727272727
643,And ’tis not done. Th’ attempt and not the deed,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.10959999999999999,-0.05795454545454545
644,Confounds us. Hark!—I laid their daggers ready;,2,2,9,"Act 2, Scene 2",0.0,0.682,0.318,0.4199,pos,-0.10959999999999999,-0.12161818181818183
645,He could not miss ’em. Had he not resembled,2,2,9,"Act 2, Scene 2",0.0,0.847,0.153,0.1139,pos,-0.10640952380952379,-0.06962727272727275
646,"My father as he slept, I had done ’t.",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.10640952380952379,-0.015136363636363644
647,My husband?,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.11008571428571427,-0.015136363636363644
648,I have done the deed. Didst thou not hear a noise?,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.10620476190476189,-0.015136363636363644
649,I heard the owl scream and the crickets cry.,2,2,9,"Act 2, Scene 2",0.453,0.547,0.0,-0.7003,neg,-0.09429999999999998,-0.015136363636363644
