speaker,act,scene,line_number,word_pos_in_line,word,total_words_in_line,pos,lemma,opinion_label,afinn_score,afinn_label,afinn_intensity,word_length,motif,theme
Captain,1,2,54,3,overcharged,6,VERB,overcharge,neu,0.0,neu,0.0,11,,
Captain,1,2,54,4,with,6,ADP,with,neu,0.0,neu,0.0,4,,
Captain,1,2,54,5,double,6,ADJ,double,neu,0.0,neu,0.0,6,,
Captain,1,2,54,6,cracks,6,NOUN,crack,neg,0.0,neu,0.0,6,,
Captain,1,2,55,1,so,8,ADV,so,neu,0.0,neu,0.0,2,,
Captain,1,2,55,2,they,8,PRON,they,neu,0.0,neu,0.0,4,,
Captain,1,2,55,3,doubly,8,ADV,doubly,neu,0.0,neu,0.0,6,,
Captain,1,2,55,4,redoubled,8,VERB,redouble,neu,0.0,neu,0.0,9,,
Captain,1,2,55,5,strokes,8,NOUN,stroke,neu,0.0,neu,0.0,7,,
Captain,1,2,55,6,upon,8,SCONJ,upon,neu,0.0,neu,0.0,4,,
Captain,1,2,55,7,the,8,DET,the,neu,0.0,neu,0.0,3,,
Captain,1,2,55,8,foe,8,VERB,foe,neg,0.0,neu,0.0,3,,
Captain,1,2,56,1,except,8,SCONJ,except,neu,0.0,neu,0.0,6,,
Captain,1,2,56,2,they,8,PRON,they,neu,0.0,neu,0.0,4,,
Captain,1,2,56,3,meant,8,VERB,mean,neu,0.0,neu,0.0,5,,
Captain,1,2,56,4,to,8,PART,to,neu,0.0,neu,0.0,2,,
Captain,1,2,56,5,bathe,8,VERB,bathe,neu,0.0,neu,0.0,5,,
Captain,1,2,56,6,in,8,ADP,in,neu,0.0,neu,0.0,2,,
Captain,1,2,56,7,reeking,8,VERB,reek,neu,0.0,neu,0.0,7,,
Captain,1,2,56,8,wounds,8,NOUN,wound,neg,0.0,neu,0.0,6,,
Captain,1,2,57,1,or,4,CCONJ,or,neu,0.0,neu,0.0,2,,
Captain,1,2,57,2,memorize,4,VERB,memorize,neu,0.0,neu,0.0,8,,
Captain,1,2,57,3,another,4,PRON,another,neu,0.0,neu,0.0,7,,
Captain,1,2,57,4,golgotha,4,PROPN,golgotha,neu,0.0,neu,0.0,8,,
Captain,1,2,58,1,i,3,PRON,I,neu,0.0,neu,0.0,1,,
Captain,1,2,58,2,cannot,3,AUX,can,neu,0.0,neu,0.0,6,,
Captain,1,2,58,3,tell—,3,VERB,tell,neu,0.0,neu,0.0,5,,
Captain,1,2,59,1,but,9,CCONJ,but,neu,0.0,neu,0.0,3,,
Captain,1,2,59,2,i,9,PRON,I,neu,0.0,neu,0.0,1,,
Captain,1,2,59,3,am,9,AUX,be,neu,0.0,neu,0.0,2,,
Captain,1,2,59,4,faint,9,ADJ,faint,neg,0.0,neu,0.0,5,,
Captain,1,2,59,5,my,9,PRON,my,neu,0.0,neu,0.0,2,,
Captain,1,2,59,6,gashes,9,NOUN,gash,neu,0.0,neu,0.0,6,,
Captain,1,2,59,7,cry,9,VERB,cry,neg,-1.0,neg,1.0,3,,
Captain,1,2,59,8,for,9,ADP,for,neu,0.0,neu,0.0,3,,
Captain,1,2,59,9,help,9,VERB,help,neu,2.0,pos,2.0,4,,
Duncan,1,2,60,1,so,9,ADV,so,neu,0.0,neu,0.0,2,,
Duncan,1,2,60,2,well,9,ADV,well,pos,0.0,neu,0.0,4,,
Duncan,1,2,60,3,thy,9,PRON,thy,neu,0.0,neu,0.0,3,,
Duncan,1,2,60,4,words,9,NOUN,word,neu,0.0,neu,0.0,5,,
Duncan,1,2,60,5,become,9,VERB,become,neu,0.0,neu,0.0,6,,
Duncan,1,2,60,6,thee,9,PRON,thee,neu,0.0,neu,0.0,4,,
Duncan,1,2,60,7,as,9,ADP,as,neu,0.0,neu,0.0,2,,
Duncan,1,2,60,8,thy,9,PRON,thy,neu,0.0,neu,0.0,3,,
Duncan,1,2,60,9,wounds,9,NOUN,wound,neg,0.0,neu,0.0,6,,
Duncan,1,2,61,1,they,8,PRON,they,neu,0.0,neu,0.0,4,,
Duncan,1,2,61,2,smack,8,NOUN,smack,neg,0.0,neu,0.0,5,,
Duncan,1,2,61,3,of,8,ADP,of,neu,0.0,neu,0.0,2,,
Duncan,1,2,61,4,honor,8,NOUN,honor,pos,2.0,pos,2.0,5,,
Duncan,1,2,61,5,both—go,8,PRON,both,neu,0.0,neu,0.0,7,,
Duncan,1,2,61,6,get,8,VERB,get,neu,0.0,neu,0.0,3,,
Duncan,1,2,61,7,him,8,PRON,he,neu,0.0,neu,0.0,3,,
Duncan,1,2,61,8,surgeons,8,NOUN,surgeon,neu,0.0,neu,0.0,8,,
Duncan,1,2,62,1,who,3,PRON,who,neu,0.0,neu,0.0,3,,
Duncan,1,2,62,2,comes,3,VERB,come,neu,0.0,neu,0.0,5,,
Duncan,1,2,62,3,here,3,ADV,here,neu,0.0,neu,0.0,4,,
Malcolm,1,2,63,1,the,5,DET,the,neu,0.0,neu,0.0,3,,
Malcolm,1,2,63,2,worthy,5,ADJ,worthy,pos,2.0,pos,2.0,6,,
Malcolm,1,2,63,3,thane,5,NOUN,thane,neu,0.0,neu,0.0,5,,
Malcolm,1,2,63,4,of,5,ADP,of,neu,0.0,neu,0.0,2,,
Malcolm,1,2,63,5,ross,5,PROPN,ross,neu,0.0,neu,0.0,4,,
Lennox,1,2,64,1,what,7,PRON,what,neu,0.0,neu,0.0,4,,
Lennox,1,2,64,2,a,7,DET,a,neu,0.0,neu,0.0,1,,
Lennox,1,2,64,3,haste,7,NOUN,haste,neg,0.0,neu,0.0,5,,
Lennox,1,2,64,4,looks,7,VERB,look,neu,0.0,neu,0.0,5,,
Lennox,1,2,64,5,through,7,ADP,through,neu,0.0,neu,0.0,7,,
Lennox,1,2,64,6,his,7,PRON,his,neu,0.0,neu,0.0,3,,
Lennox,1,2,64,7,eyes,7,NOUN,eye,neu,0.0,neu,0.0,4,,
Lennox,1,2,65,1,so,9,ADV,so,neu,0.0,neu,0.0,2,,
Lennox,1,2,65,2,should,9,AUX,should,neu,0.0,neu,0.0,6,,
Lennox,1,2,65,3,he,9,PRON,he,neu,0.0,neu,0.0,2,,
Lennox,1,2,65,4,look,9,VERB,look,neu,0.0,neu,0.0,4,,
Lennox,1,2,65,5,that,9,SCONJ,that,neu,0.0,neu,0.0,4,,
Lennox,1,2,65,6,seems,9,VERB,seem,neu,0.0,neu,0.0,5,,
Lennox,1,2,65,7,to,9,PART,to,neu,0.0,neu,0.0,2,,
Lennox,1,2,65,8,speak,9,VERB,speak,neu,0.0,neu,0.0,5,,
Lennox,1,2,65,9,things,9,NOUN,thing,neu,0.0,neu,0.0,6,,
Lennox,1,2,66,1,strange,1,ADJ,strange,neg,-1.0,neg,1.0,7,,
Ross,1,2,67,1,god,4,PROPN,god,neu,1.0,pos,1.0,3,,
Ross,1,2,67,2,save,4,VERB,save,neu,2.0,pos,2.0,4,,
Ross,1,2,67,3,the,4,DET,the,neu,0.0,neu,0.0,3,,
Ross,1,2,67,4,king,4,NOUN,king,neu,0.0,neu,0.0,4,crown,Ambition & Power
Duncan,1,2,68,1,whence,5,ADV,whence,neu,0.0,neu,0.0,6,,
Duncan,1,2,68,2,cam’st,5,PROPN,cam’st,neu,0.0,neu,0.0,6,,
Duncan,1,2,68,3,thou,5,PRON,thou,neu,0.0,neu,0.0,4,,
Duncan,1,2,68,4,worthy,5,ADJ,worthy,pos,2.0,pos,2.0,6,,
Duncan,1,2,68,5,thane,5,NOUN,thane,neu,0.0,neu,0.0,5,,
Ross,1,2,69,1,from,4,ADP,from,neu,0.0,neu,0.0,4,,
Ross,1,2,69,2,fife,4,NOUN,fife,neu,0.0,neu,0.0,4,,
Ross,1,2,69,3,great,4,ADJ,great,pos,3.0,pos,3.0,5,,
Ross,1,2,69,4,king,4,NOUN,king,neu,0.0,neu,0.0,4,crown,Ambition & Power
Ross,1,2,70,1,where,7,SCONJ,where,neu,0.0,neu,0.0,5,,
Ross,1,2,70,2,the,7,DET,the,neu,0.0,neu,0.0,3,,
Ross,1,2,70,3,norweyan,7,PROPN,norweyan,neu,0.0,neu,0.0,8,,
Ross,1,2,70,4,banners,7,NOUN,banner,neu,0.0,neu,0.0,7,,
Ross,1,2,70,5,flout,7,ADV,flout,neg,0.0,neu,0.0,5,,
Ross,1,2,70,6,the,7,DET,the,neu,0.0,neu,0.0,3,,
Ross,1,2,70,7,sky,7,NOUN,sky,neu,0.0,neu,0.0,3,,
Ross,1,2,71,1,and,5,CCONJ,and,neu,0.0,neu,0.0,3,,
Ross,1,2,71,2,fan,5,NOUN,fan,neu,3.0,pos,3.0,3,,
Ross,1,2,71,3,our,5,PRON,our,neu,0.0,neu,0.0,3,,
Ross,1,2,71,4,people,5,NOUN,people,neu,0.0,neu,0.0,6,,
Ross,1,2,71,5,cold,5,ADJ,cold,neg,0.0,neu,0.0,4,,
Ross,1,2,72,1,norway,5,PROPN,norway,neu,0.0,neu,0.0,6,,
Ross,1,2,72,2,himself,5,PRON,himself,neu,0.0,neu,0.0,7,,
Ross,1,2,72,3,with,5,ADP,with,neu,0.0,neu,0.0,4,,
Ross,1,2,72,4,terrible,5,ADJ,terrible,neg,-3.0,neg,3.0,8,,
Ross,1,2,72,5,numbers,5,NOUN,number,neu,0.0,neu,0.0,7,,
Ross,1,2,73,1,assisted,6,VERB,assist,neu,0.0,neu,0.0,8,,
Ross,1,2,73,2,by,6,ADP,by,neu,0.0,neu,0.0,2,,
Ross,1,2,73,3,that,6,SCONJ,that,neu,0.0,neu,0.0,4,,
Ross,1,2,73,4,most,6,ADV,most,neu,0.0,neu,0.0,4,,
Ross,1,2,73,5,disloyal,6,ADJ,disloyal,neg,0.0,neu,0.0,8,,
Ross,1,2,73,6,traitor,6,NOUN,traitor,neg,0.0,neu,0.0,7,,
Ross,1,2,74,1,the,8,DET,the,neu,0.0,neu,0.0,3,,
Ross,1,2,74,2,thane,8,NOUN,thane,neu,0.0,neu,0.0,5,,
Ross,1,2,74,3,of,8,ADP,of,neu,0.0,neu,0.0,2,,
Ross,1,2,74,4,cawdor,8,PROPN,cawdor,neu,0.0,neu,0.0,6,,
Ross,1,2,74,5,began,8,VERB,begin,neu,0.0,neu,0.0,5,,
Ross,1,2,74,6,a,8,DET,a,neu,0.0,neu,0.0,1,,
Ross,1,2,74,7,dismal,8,ADJ,dismal,neg,-2.0,neg,2.0,6,,
Ross,1,2,74,8,conflict,8,NOUN,conflict,neg,-2.0,neg,2.0,8,,
Ross,1,2,75,1,till,7,SCONJ,till,neu,0.0,neu,0.0,4,,
Ross,1,2,75,2,that,7,SCONJ,that,neu,0.0,neu,0.0,4,,
Ross,1,2,75,3,bellona’s,7,PROPN,bellona,neu,0.0,neu,0.0,9,,
Ross,1,2,75,4,bridegroom,7,PROPN,bridegroom,neu,0.0,neu,0.0,10,,
Ross,1,2,75,5,lapped,7,VERB,lap,neu,0.0,neu,0.0,6,,
Ross,1,2,75,6,in,7,ADP,in,neu,0.0,neu,0.0,2,,
Ross,1,2,75,7,proof,7,NOUN,proof,neu,0.0,neu,0.0,5,,
Ross,1,2,76,1,confronted,4,VERB,confront,neg,0.0,neu,0.0,10,,
Ross,1,2,76,2,him,4,PRON,he,neu,0.0,neu,0.0,3,,
Ross,1,2,76,3,with,4,ADP,with,neu,0.0,neu,0.0,4,,
Ross,1,2,76,4,selfcomparisons,4,NOUN,selfcomparison,neu,0.0,neu,0.0,15,,
Ross,1,2,77,1,point,7,NOUN,point,neu,0.0,neu,0.0,5,,
Ross,1,2,77,2,against,7,ADP,against,neu,0.0,neu,0.0,7,,
Ross,1,2,77,3,point,7,NOUN,point,neu,0.0,neu,0.0,5,,
Ross,1,2,77,4,rebellious,7,ADJ,rebellious,neg,0.0,neu,0.0,10,,
Ross,1,2,77,5,arm,7,NOUN,arm,neu,0.0,neu,0.0,3,,
Ross,1,2,77,6,’gainst,7,PUNCT,',neu,0.0,neu,0.0,7,,
Ross,1,2,77,7,arm,7,NOUN,arm,neu,0.0,neu,0.0,3,,
Ross,1,2,78,1,curbing,7,VERB,curb,neu,0.0,neu,0.0,7,,
Ross,1,2,78,2,his,7,PRON,his,neu,0.0,neu,0.0,3,,
Ross,1,2,78,3,lavish,7,ADJ,lavish,pos,0.0,neu,0.0,6,,
Ross,1,2,78,4,spirit,7,PROPN,spirit,neu,1.0,pos,1.0,6,ghost,Fate & Supernatural
Ross,1,2,78,5,and,7,CCONJ,and,neu,0.0,neu,0.0,3,,
Ross,1,2,78,6,to,7,PART,to,neu,0.0,neu,0.0,2,,
Ross,1,2,78,7,conclude,7,VERB,conclude,neu,0.0,neu,0.0,8,,
Ross,1,2,79,1,the,5,DET,the,neu,0.0,neu,0.0,3,,
Ross,1,2,79,2,victory,5,NOUN,victory,pos,3.0,pos,3.0,7,,
Ross,1,2,79,3,fell,5,VERB,fall,neg,0.0,neu,0.0,4,,
Ross,1,2,79,4,on,5,ADP,on,neu,0.0,neu,0.0,2,,
Ross,1,2,79,5,us,5,PRON,we,neu,0.0,neu,0.0,2,,
Duncan,1,2,80,1,great,2,ADJ,great,pos,3.0,pos,3.0,5,,
Duncan,1,2,80,2,happiness,2,NOUN,happiness,pos,3.0,pos,3.0,9,,
Ross,1,2,81,1,that,3,SCONJ,that,neu,0.0,neu,0.0,4,,
Ross,1,2,81,2,now,3,ADV,now,neu,0.0,neu,0.0,3,,
Ross,1,2,81,3,sweno,3,PROPN,sweno,neu,0.0,neu,0.0,5,,
Ross,1,2,82,1,the,5,DET,the,neu,0.0,neu,0.0,3,,
Ross,1,2,82,2,norways’,5,NOUN,norway,neu,0.0,neu,0.0,8,,
Ross,1,2,82,3,king,5,NOUN,king,neu,0.0,neu,0.0,4,crown,Ambition & Power
Ross,1,2,82,4,craves,5,NOUN,crave,neu,0.0,neu,0.0,6,,
Ross,1,2,82,5,composition,5,NOUN,composition,neu,0.0,neu,0.0,11,,
Ross,1,2,83,1,nor,9,CCONJ,nor,neu,0.0,neu,0.0,3,,
Ross,1,2,83,2,would,9,AUX,would,neu,0.0,neu,0.0,5,,
Ross,1,2,83,3,we,9,PRON,we,neu,0.0,neu,0.0,2,,
Ross,1,2,83,4,deign,9,NOUN,deign,neg,0.0,neu,0.0,5,,
Ross,1,2,83,5,him,9,PRON,he,neu,0.0,neu,0.0,3,,
Ross,1,2,83,6,burial,9,NOUN,burial,neu,0.0,neu,0.0,6,,
Ross,1,2,83,7,of,9,ADP,of,neu,0.0,neu,0.0,2,,
Ross,1,2,83,8,his,9,PRON,his,neu,0.0,neu,0.0,3,,
Ross,1,2,83,9,men,9,NOUN,man,neu,0.0,neu,0.0,3,,
Ross,1,2,84,1,till,7,SCONJ,till,neu,0.0,neu,0.0,4,,
Ross,1,2,84,2,he,7,PRON,he,neu,0.0,neu,0.0,2,,
Ross,1,2,84,3,disbursèd,7,NOUN,disbursèd,neu,0.0,neu,0.0,9,,
Ross,1,2,84,4,at,7,ADP,at,neu,0.0,neu,0.0,2,,
Ross,1,2,84,5,saint,7,PROPN,saint,pos,0.0,neu,0.0,5,,
Ross,1,2,84,6,colme’s,7,NOUN,colme,neu,0.0,neu,0.0,7,,
Ross,1,2,84,7,inch,7,NOUN,inch,neu,0.0,neu,0.0,4,,
Ross,1,2,85,1,ten,7,NUM,ten,neu,0.0,neu,0.0,3,,
Ross,1,2,85,2,thousand,7,NUM,thousand,neu,0.0,neu,0.0,8,,
Ross,1,2,85,3,dollars,7,NOUN,dollar,neu,0.0,neu,0.0,7,,
Ross,1,2,85,4,to,7,PART,to,neu,0.0,neu,0.0,2,,
Ross,1,2,85,5,our,7,PRON,our,neu,0.0,neu,0.0,3,,
Ross,1,2,85,6,general,7,ADJ,general,neu,0.0,neu,0.0,7,,
Ross,1,2,85,7,use,7,NOUN,use,neu,0.0,neu,0.0,3,,
Duncan,1,2,86,1,no,8,INTJ,no,neu,-1.0,neg,1.0,2,,
Duncan,1,2,86,2,more,8,ADV,more,neu,0.0,neu,0.0,4,,
Duncan,1,2,86,3,that,8,SCONJ,that,neu,0.0,neu,0.0,4,,
Duncan,1,2,86,4,thane,8,NOUN,thane,neu,0.0,neu,0.0,5,,
Duncan,1,2,86,5,of,8,ADP,of,neu,0.0,neu,0.0,2,,
Duncan,1,2,86,6,cawdor,8,PROPN,cawdor,neu,0.0,neu,0.0,6,,
Duncan,1,2,86,7,shall,8,AUX,shall,neu,0.0,neu,0.0,5,,
Duncan,1,2,86,8,deceive,8,NOUN,deceive,neg,-3.0,neg,3.0,7,,
Duncan,1,2,87,1,our,7,PRON,our,neu,0.0,neu,0.0,3,,
Duncan,1,2,87,2,bosom,7,NOUN,bosom,neu,0.0,neu,0.0,5,,
Duncan,1,2,87,3,interest,7,NOUN,interest,neu,1.0,pos,1.0,8,,
Duncan,1,2,87,4,go,7,VERB,go,neu,0.0,neu,0.0,2,,
Duncan,1,2,87,5,pronounce,7,NOUN,pronounce,neu,0.0,neu,0.0,9,,
Duncan,1,2,87,6,his,7,PRON,his,neu,0.0,neu,0.0,3,,
Duncan,1,2,87,7,present,7,ADJ,present,neu,0.0,neu,0.0,7,,
Duncan,1,2,88,1,death,1,NOUN,death,neg,-2.0,neg,2.0,5,,
Duncan,1,2,89,1,and,7,CCONJ,and,neu,0.0,neu,0.0,3,,
Duncan,1,2,89,2,with,7,ADP,with,neu,0.0,neu,0.0,4,,
Duncan,1,2,89,3,his,7,PRON,his,neu,0.0,neu,0.0,3,,
Duncan,1,2,89,4,former,7,ADJ,former,neu,0.0,neu,0.0,6,,
Duncan,1,2,89,5,title,7,NOUN,title,neu,0.0,neu,0.0,5,crown,Ambition & Power
Duncan,1,2,89,6,greet,7,NOUN,greet,neu,1.0,pos,1.0,5,,
Duncan,1,2,89,7,macbeth,7,PROPN,macbeth,neu,0.0,neu,0.0,7,,
Ross,1,2,90,1,i’ll,4,PRON,I,neu,0.0,neu,0.0,4,,
Ross,1,2,90,2,see,4,VERB,see,neu,0.0,neu,0.0,3,,
Ross,1,2,90,3,it,4,PRON,it,neu,0.0,neu,0.0,2,,
Ross,1,2,90,4,done,4,VERB,do,neu,0.0,neu,0.0,4,,
Duncan,1,2,91,1,what,8,PRON,what,neu,0.0,neu,0.0,4,,
Duncan,1,2,91,2,he,8,PRON,he,neu,0.0,neu,0.0,2,,
Duncan,1,2,91,3,hath,8,VERB,have,neu,0.0,neu,0.0,4,,
Duncan,1,2,91,4,lost,8,VERB,lose,neg,0.0,neu,0.0,4,,
Duncan,1,2,91,5,noble,8,ADJ,noble,pos,2.0,pos,2.0,5,,
Duncan,1,2,91,6,macbeth,8,PROPN,macbeth,neu,0.0,neu,0.0,7,,
Duncan,1,2,91,7,hath,8,VERB,have,neu,0.0,neu,0.0,4,,
Duncan,1,2,91,8,won,8,VERB,win,pos,4.0,pos,4.0,3,,
First Witch,1,3,92,1,where,5,SCONJ,where,neu,0.0,neu,0.0,5,,
First Witch,1,3,92,2,hast,5,VERB,have,neu,0.0,neu,0.0,4,,
First Witch,1,3,92,3,thou,5,PRON,thou,neu,0.0,neu,0.0,4,,
First Witch,1,3,92,4,been,5,AUX,be,neu,0.0,neu,0.0,4,,
First Witch,1,3,92,5,sister,5,NOUN,sister,neu,0.0,neu,0.0,6,,
Second Witch,1,3,93,1,killing,2,VERB,kill,neg,-3.0,neg,3.0,7,,
Second Witch,1,3,93,2,swine,2,PROPN,swine,neu,0.0,neu,0.0,5,,
Third Witch,1,3,94,1,sister,3,NOUN,sister,neu,0.0,neu,0.0,6,,
Third Witch,1,3,94,2,where,3,SCONJ,where,neu,0.0,neu,0.0,5,,
Third Witch,1,3,94,3,thou,3,PRON,thou,neu,0.0,neu,0.0,4,,
First Witch,1,3,95,1,a,8,DET,a,neu,0.0,neu,0.0,1,,
First Witch,1,3,95,2,sailor’s,8,PROPN,sailor,neu,0.0,neu,0.0,8,,
First Witch,1,3,95,3,wife,8,NOUN,wife,neu,0.0,neu,0.0,4,,
First Witch,1,3,95,4,had,8,VERB,have,neu,0.0,neu,0.0,3,,
First Witch,1,3,95,5,chestnuts,8,VERB,chestnut,neu,0.0,neu,0.0,9,,
First Witch,1,3,95,6,in,8,ADP,in,neu,0.0,neu,0.0,2,,
First Witch,1,3,95,7,her,8,PRON,she,neu,0.0,neu,0.0,3,,
First Witch,1,3,95,8,lap,8,NOUN,lap,neu,0.0,neu,0.0,3,,
First Witch,1,3,96,1,and,7,CCONJ,and,neu,0.0,neu,0.0,3,,
First Witch,1,3,96,2,munched,7,VERB,munch,neu,0.0,neu,0.0,7,,
First Witch,1,3,96,3,and,7,CCONJ,and,neu,0.0,neu,0.0,3,,
First Witch,1,3,96,4,munched,7,VERB,munch,neu,0.0,neu,0.0,7,,
First Witch,1,3,96,5,and,7,CCONJ,and,neu,0.0,neu,0.0,3,,
First Witch,1,3,96,6,munched,7,VERB,munch,neu,0.0,neu,0.0,7,,
First Witch,1,3,96,7,give,7,VERB,give,neu,0.0,neu,0.0,4,,
First Witch,1,3,97,1,me,3,PRON,I,neu,0.0,neu,0.0,2,,
First Witch,1,3,97,2,quoth,3,PROPN,quoth,neu,0.0,neu,0.0,5,,
First Witch,1,3,97,3,i,3,PRON,I,neu,0.0,neu,0.0,1,,
First Witch,1,3,98,1,aroint,7,VERB,aroint,neu,0.0,neu,0.0,6,,
First Witch,1,3,98,2,thee,7,PRON,thee,neu,0.0,neu,0.0,4,,
First Witch,1,3,98,3,witch,7,PROPN,witch,neu,0.0,neu,0.0,5,witch,Fate & Supernatural
First Witch,1,3,98,4,the,7,DET,the,neu,0.0,neu,0.0,3,,
First Witch,1,3,98,5,rumpfed,7,VERB,rumpfe,neu,0.0,neu,0.0,7,,
First Witch,1,3,98,6,runnion,7,NOUN,runnion,neu,0.0,neu,0.0,7,,
First Witch,1,3,98,7,cries,7,NOUN,cry,neg,-1.0,neg,1.0,5,,
First Witch,1,3,99,1,her,9,PRON,she,neu,0.0,neu,0.0,3,,
First Witch,1,3,99,2,husband’s,9,PROPN,husband,neu,0.0,neu,0.0,9,,
First Witch,1,3,99,3,to,9,PART,to,neu,0.0,neu,0.0,2,,
First Witch,1,3,99,4,aleppo,9,VERB,aleppo,neu,0.0,neu,0.0,6,,
First Witch,1,3,99,5,gone,9,VERB,go,neu,0.0,neu,0.0,4,,
First Witch,1,3,99,6,master,9,NOUN,master,pos,0.0,neu,0.0,6,,
First Witch,1,3,99,7,o’,9,X,o,neu,0.0,neu,0.0,2,,
First Witch,1,3,99,8,th’,9,X,th,neu,0.0,neu,0.0,3,,
First Witch,1,3,99,9,tiger,9,NOUN,tiger,neu,0.0,neu,0.0,5,,
First Witch,1,3,100,1,but,7,CCONJ,but,neu,0.0,neu,0.0,3,,
First Witch,1,3,100,2,in,7,ADP,in,neu,0.0,neu,0.0,2,,
First Witch,1,3,100,3,a,7,DET,a,neu,0.0,neu,0.0,1,,
First Witch,1,3,100,4,sieve,7,VERB,sieve,neu,0.0,neu,0.0,5,,
First Witch,1,3,100,5,i’ll,7,PRON,I,neu,0.0,neu,0.0,4,,
First Witch,1,3,100,6,thither,7,NOUN,thither,neu,0.0,neu,0.0,7,,
First Witch,1,3,100,7,sail,7,NOUN,sail,neu,0.0,neu,0.0,4,,
First Witch,1,3,101,1,and,7,CCONJ,and,neu,0.0,neu,0.0,3,,
First Witch,1,3,101,2,like,7,INTJ,like,pos,2.0,pos,2.0,4,,
First Witch,1,3,101,3,a,7,DET,a,neu,0.0,neu,0.0,1,,
First Witch,1,3,101,4,rat,7,VERB,rat,neu,0.0,neu,0.0,3,,
First Witch,1,3,101,5,without,7,ADP,without,neu,0.0,neu,0.0,7,,
First Witch,1,3,101,6,a,7,DET,a,neu,0.0,neu,0.0,1,,
First Witch,1,3,101,7,tail,7,NOUN,tail,neu,0.0,neu,0.0,4,,
First Witch,1,3,102,1,i’ll,7,PRON,I,neu,0.0,neu,0.0,4,,
First Witch,1,3,102,2,do,7,VERB,do,neu,0.0,neu,0.0,2,,
First Witch,1,3,102,3,i’ll,7,PRON,I,neu,0.0,neu,0.0,4,,
First Witch,1,3,102,4,do,7,VERB,do,neu,0.0,neu,0.0,2,,
First Witch,1,3,102,5,and,7,CCONJ,and,neu,0.0,neu,0.0,3,,
First Witch,1,3,102,6,i’ll,7,PRON,I,neu,0.0,neu,0.0,4,,
First Witch,1,3,102,7,do,7,VERB,do,neu,0.0,neu,0.0,2,,
Second Witch,1,3,103,1,i’ll,5,PRON,I,neu,0.0,neu,0.0,4,,
Second Witch,1,3,103,2,give,5,VERB,give,neu,0.0,neu,0.0,4,,
Second Witch,1,3,103,3,thee,5,PRON,thee,neu,0.0,neu,0.0,4,,
Second Witch,1,3,103,4,a,5,DET,a,neu,0.0,neu,0.0,1,,
Second Witch,1,3,103,5,wind,5,NOUN,wind,neu,0.0,neu,0.0,4,,
First Witch,1,3,104,1,th’,3,X,th,neu,0.0,neu,0.0,3,,
First Witch,1,3,104,2,art,3,VERB,be,neu,0.0,neu,0.0,3,,
First Witch,1,3,104,3,kind,3,ADV,kind,neu,2.0,pos,2.0,4,,
Third Witch,1,3,105,1,and,3,CCONJ,and,neu,0.0,neu,0.0,3,,
Third Witch,1,3,105,2,i,3,PRON,I,neu,0.0,neu,0.0,1,,
Third Witch,1,3,105,3,another,3,PRON,another,neu,0.0,neu,0.0,7,,
First Witch,1,3,106,1,i,6,PRON,I,neu,0.0,neu,0.0,1,,
First Witch,1,3,106,2,myself,6,PRON,myself,neu,0.0,neu,0.0,6,,
First Witch,1,3,106,3,have,6,VERB,have,neu,0.0,neu,0.0,4,,
First Witch,1,3,106,4,all,6,PRON,all,neu,0.0,neu,0.0,3,,
First Witch,1,3,106,5,the,6,DET,the,neu,0.0,neu,0.0,3,,
First Witch,1,3,106,6,other,6,ADJ,other,neu,0.0,neu,0.0,5,,
First Witch,1,3,107,1,and,6,CCONJ,and,neu,0.0,neu,0.0,3,,
First Witch,1,3,107,2,the,6,DET,the,neu,0.0,neu,0.0,3,,
First Witch,1,3,107,3,very,6,ADV,very,neu,0.0,neu,0.0,4,,
First Witch,1,3,107,4,ports,6,NOUN,port,neu,0.0,neu,0.0,5,,
First Witch,1,3,107,5,they,6,PRON,they,neu,0.0,neu,0.0,4,,
First Witch,1,3,107,6,blow,6,VERB,blow,neg,0.0,neu,0.0,4,,
First Witch,1,3,108,1,all,6,PRON,all,neu,0.0,neu,0.0,3,,
First Witch,1,3,108,2,the,6,DET,the,neu,0.0,neu,0.0,3,,
First Witch,1,3,108,3,quarters,6,NOUN,quarter,neu,0.0,neu,0.0,8,,
First Witch,1,3,108,4,that,6,SCONJ,that,neu,0.0,neu,0.0,4,,
First Witch,1,3,108,5,they,6,PRON,they,neu,0.0,neu,0.0,4,,
First Witch,1,3,108,6,know,6,VERB,know,neu,0.0,neu,0.0,4,,
First Witch,1,3,109,1,i’,4,PRON,I,neu,0.0,neu,0.0,2,,
First Witch,1,3,109,2,th’,4,X,th,neu,0.0,neu,0.0,3,,
First Witch,1,3,109,3,shipman’s,4,PROPN,shipman,neu,0.0,neu,0.0,9,,
First Witch,1,3,109,4,card,4,NOUN,card,neu,0.0,neu,0.0,4,,
First Witch,1,3,110,1,i’ll,6,PRON,I,neu,0.0,neu,0.0,4,,
First Witch,1,3,110,2,drain,6,NOUN,drain,neg,0.0,neu,0.0,5,,
First Witch,1,3,110,3,him,6,PRON,he,neu,0.0,neu,0.0,3,,
First Witch,1,3,110,4,dry,6,ADJ,dry,neu,0.0,neu,0.0,3,,
First Witch,1,3,110,5,as,6,ADP,as,neu,0.0,neu,0.0,2,,
First Witch,1,3,110,6,hay,6,PROPN,hay,neu,0.0,neu,0.0,3,,
First Witch,1,3,111,1,sleep,6,NOUN,sleep,neu,0.0,neu,0.0,5,sleep,Guilt & Conscience
